242.9929, target plane transform 0.172252 1.019865 0.3344678 0 0 0 1
242.9929, grid mapping [0 0 0 -0.125  0.125 0.04725197 1.144865 0.3594678] [3 1 0 -0.125  0 0.04725197 1.019865 0.3594678] [6 2 0 -0.125  -0.125 0.04725197 0.894865 0.3594678] [1 0 1 0  0.125 0.172252 1.144865 0.3594678] [4 1 1 0  0 0.172252 1.019865 0.3594678] [7 2 1 0  -0.125 0.172252 0.894865 0.3594678] [2 0 2 0.125  0.125 0.297252 1.144865 0.3594678] [5 1 2 0.125  0 0.297252 1.019865 0.3594678] [8 2 2 0.125  -0.125 0.297252 0.894865 0.3594678]
247.0181, target_spawn, target ID 0, grid ID 4
291.9235, target_spawn, target ID 37, grid ID 2
292.4714, target_hit, target ID 37, grid ID 2, velocity 0.1868518 0.09476763 0.8017932
292.7987, target_spawn, target ID 38, grid ID 3
293.4857, target_contact, target ID 38, grid ID 3, velocity -0.178078 -0.3737844 0.6769592
293.8857, target_miss, target ID 38, grid ID 3
294.2013, target_spawn, target ID 39, grid ID 0
294.7286, target_contact, target ID 39, grid ID 0, velocity -0.2358686 0.127922 0.6845763
295.3143, target_miss, target ID 39, grid ID 0
295.6179, target_spawn, target ID 40, grid ID 0
296.1571, target_contact, target ID 40, grid ID 0, velocity -0.3693907 0.1120603 0.646889
296.7143, target_miss, target ID 40, grid ID 0
297.0347, target_spawn, target ID 41, grid ID 4
297.4572, target_hit, target ID 41, grid ID 4, velocity -0.1698402 -0.1910014 0.8821423
297.7848, target_spawn, target ID 42, grid ID 6
298.3286, target_contact, target ID 42, grid ID 6, velocity -0.2276808 -0.6722619 0.7298582
298.8714, target_miss, target ID 42, grid ID 6
299.1874, target_spawn, target ID 43, grid ID 0
299.7, target_contact, target ID 43, grid ID 0, velocity -0.3107805 0.6744027 0.6341959
300.3, target_miss, target ID 43, grid ID 0
300.6042, target_spawn, target ID 44, grid ID 8
301.1857, target_hit, target ID 44, grid ID 8, velocity 0.1039401 -0.2439717 0.9437991
301.507, target_spawn, target ID 45, grid ID 2
302.0286, target_contact, target ID 45, grid ID 2, velocity 0.1027033 0.4008774 0.650794
302.6, target_miss, target ID 45, grid ID 2
302.9237, target_spawn, target ID 46, grid ID 3
303.3429, target_contact, target ID 46, grid ID 3, velocity -0.6593099 -0.3677946 0.6391329
304.0143, target_miss, target ID 46, grid ID 3
304.3403, target_spawn, target ID 47, grid ID 0
304.7857, target_contact, target ID 47, grid ID 0, velocity -0.4775519 0.4057946 0.6010715
305.4429, target_miss, target ID 47, grid ID 0
305.743, target_spawn, target ID 48, grid ID 4
306.2, target_contact, target ID 48, grid ID 4, velocity -0.1138897 -0.1140564 0.4613618
306.8429, target_miss, target ID 48, grid ID 4
307.0052, episode statistics, contacts 34, hits 16, misses 33, hit rate 0.3265306
